"order","test_id","word","response","subj_id"
202,"wp","balle",NA,"timeo_f"
203,"wp","selle",NA,"timeo_f"
204,"wp","bise",NA,"timeo_f"
205,"wp","vase",NA,"timeo_f"
206,"wp","murs",NA,"timeo_f"
207,"wp","sers",NA,"timeo_f"
208,"wp","dira",NA,"timeo_f"
209,"wp","dure",NA,"timeo_f"
210,"wp","serra",NA,"timeo_f"
211,"wp","verre",NA,"timeo_f"
212,"wp","malle",NA,"timeo_f"
213,"wp","bille",NA,"timeo_f"
214,"wp","cape",NA,"timeo_f"
215,"wp","page",NA,"timeo_f"
216,"wp","peur",NA,"timeo_f"
217,"wp","poux",NA,"timeo_f"
218,"wp","mots",NA,"timeo_f"
219,"wp","pois",NA,"timeo_f"
220,"wp","liège",NA,"timeo_f"
221,"wp","singe",NA,"timeo_f"
222,"wp","doux",NA,"timeo_f"
223,"wp","peux",NA,"timeo_f"
224,"wp","litre",NA,"timeo_f"
225,"wp","vivre",NA,"timeo_f"
226,"wp","puis",NA,"timeo_f"
227,"wp","sois",NA,"timeo_f"
228,"wp","mille",NA,"timeo_f"
229,"wp","folle",NA,"timeo_f"
230,"wp","peine",NA,"timeo_f"
231,"wp","reins",NA,"timeo_f"
232,"wp","mont",NA,"timeo_f"
233,"wp","sent",NA,"timeo_f"
234,"wp","aire",NA,"timeo_f"
235,"wp","pile",NA,"timeo_f"
236,"wp","aime",NA,"timeo_f"
237,"wp","armé",NA,"timeo_f"
238,"wp","bout",NA,"timeo_f"
239,"wp","toit",NA,"timeo_f"
240,"wp","lame",NA,"timeo_f"
241,"wp","rime",NA,"timeo_f"
242,"wp","soin",NA,"timeo_f"
243,"wp","sais",NA,"timeo_f"
244,"wp","note",NA,"timeo_f"
245,"wp","voie",NA,"timeo_f"
246,"wp","gris",NA,"timeo_f"
247,"wp","iras",NA,"timeo_f"
248,"wp","ferai","f*ra","timeo_f"
249,"wp","seras",NA,"timeo_f"
250,"wp","colle",NA,"timeo_f"
251,"wp","foule",NA,"timeo_f"
252,"wp","grave",NA,"timeo_f"
253,"wp","brève",NA,"timeo_f"
254,"wp","fous",NA,"timeo_f"
255,"wp","tour",NA,"timeo_f"
256,"wp","masse",NA,"timeo_f"
257,"wp","cesse",NA,"timeo_f"
258,"wp","fixa",NA,"timeo_f"
259,"wp","file",NA,"timeo_f"
260,"wp","manie",NA,"timeo_f"
261,"wp","marge",NA,"timeo_f"
262,"wp","dont",NA,"timeo_f"
263,"wp","vent",NA,"timeo_f"
264,"wp","fois",NA,"timeo_f"
265,"wp","mais",NA,"timeo_f"
266,"wp","verra",NA,"timeo_f"
267,"wp","verse",NA,"timeo_f"
268,"wp","faute",NA,"timeo_f"
269,"wp","sauve",NA,"timeo_f"
270,"wp","fini",NA,"timeo_f"
271,"wp","mine",NA,"timeo_f"
272,"wp","dure",NA,"timeo_f"
273,"wp","pire",NA,"timeo_f"
274,"wp","fasse",NA,"timeo_f"
275,"wp","bosse",NA,"timeo_f"
276,"wp","boude",NA,"timeo_f"
277,"wp","coule",NA,"timeo_f"
278,"wp","fend",NA,"timeo_f"
279,"wp","rond",NA,"timeo_f"
280,"wp","rends",NA,"timeo_f"
281,"wp","vendu",NA,"timeo_f"
282,"wp","vente",NA,"timeo_f"
283,"wp","perte",NA,"timeo_f"
284,"wp","aide",NA,"timeo_f"
285,"wp","vise",NA,"timeo_f"
286,"wp","paire",NA,"timeo_f"
287,"wp","foire",NA,"timeo_f"
288,"wp","fait",NA,"timeo_f"
289,"wp","luit",NA,"timeo_f"
