"test_id","order","word","response","subj_id","wp_location","error_code","potentiophone"
"pw","162","arbi",NA,"yassine_q",NA,NA,NA
"pw","163","flache",NA,"yassine_q",NA,NA,NA
"pw","164","noveau",NA,"yassine_q",NA,NA,NA
"pw","165","pocile","polis","yassine_q",NA,"clp",1
"pw","166","trapide",NA,"yassine_q",NA,NA,NA
"pw","167","lagne",NA,"yassine_q",NA,NA,NA
"pw","168","géont",NA,"yassine_q",NA,NA,NA
"pw","169","klapin",NA,"yassine_q",NA,NA,NA
"pw","170","pourte",NA,"yassine_q",NA,NA,NA
"pw","171","blacon","blakon","yassine_q",NA,"grv",0
"pw","172","hatiberai","artib*rE","yassine_q",NA,"cad/cod",0
"pw","173","voclan","volk@","yassine_q",NA,"clp",1
"pw","174","pormis",NA,"yassine_q",NA,NA,NA
"pw","175","anical",NA,"yassine_q",NA,NA,NA
"pw","176","spil",NA,"yassine_q",NA,NA,NA
"pw","177","catron","kartr§","yassine_q",NA,"bod",0
"pw","178","gruse",NA,"yassine_q",NA,NA,NA
"pw","179","matreau",NA,"yassine_q",NA,NA,NA
"pw","180","corque",NA,"yassine_q",NA,NA,NA
"pw","181","dummage",NA,"yassine_q",NA,NA,NA
"pw","182","éballon",NA,"yassine_q",NA,NA,NA
"pw","183","troche",NA,"yassine_q",NA,NA,NA
"pw","184","glabe",NA,"yassine_q",NA,NA,NA
"pw","185","batiller",NA,"yassine_q",NA,NA,NA
"pw","186","truche",NA,"yassine_q",NA,NA,NA
"pw","187","ovile",NA,"yassine_q",NA,NA,NA
"pw","188","proc",NA,"yassine_q",NA,NA,NA
"pw","189","scolle",NA,"yassine_q",NA,NA,NA
"pw","190","fotre",NA,"yassine_q",NA,NA,NA
"pw","191","pulbic",NA,"yassine_q",NA,NA,NA
"pw","192","gaise","gEs","yassine_q",NA,"sml",0
"pw","193","reprati","reprarti","yassine_q",NA,"bod/cod",0
"pw","194","mantou",NA,"yassine_q",NA,NA,NA
"pw","195","quafilie",NA,"yassine_q",NA,NA,NA
"pw","196","socrier",NA,"yassine_q",NA,NA,NA
"pw","197","moigre",NA,"yassine_q",NA,NA,NA
"pw","198","ibole",NA,"yassine_q",NA,NA,NA
"pw","199","virtail","vitEj","yassine_q",NA,"clom_sml",0
"pw","200","miatre",NA,"yassine_q",NA,NA,NA
"pw","201","rabio",NA,"yassine_q",NA,NA,NA
