"test_id","order","word","response","subj_id","wp_location","error_code","potentiophone"
"pw","162","arbi",NA,"james_a",NA,NA,NA
"pw","163","flache",NA,"james_a",NA,NA,NA
"pw","164","noveau",NA,"james_a",NA,NA,NA
"pw","165","pocile",NA,"james_a",NA,NA,NA
"pw","166","trapide",NA,"james_a",NA,NA,NA
"pw","167","lagne",NA,"james_a",NA,NA,NA
"pw","168","géont",NA,"james_a",NA,NA,NA
"pw","169","klapin",NA,"james_a",NA,NA,NA
"pw","170","pourte",NA,"james_a",NA,NA,NA
"pw","171","blacon",NA,"james_a",NA,NA,NA
"pw","172","hatiberai",NA,"james_a",NA,NA,NA
"pw","173","voclan",NA,"james_a",NA,NA,NA
"pw","174","pormis",NA,"james_a",NA,NA,NA
"pw","175","anical",NA,"james_a",NA,NA,NA
"pw","176","spil",NA,"james_a",NA,NA,NA
"pw","177","catron",NA,"james_a",NA,NA,NA
"pw","178","gruse",NA,"james_a",NA,NA,NA
"pw","179","matreau",NA,"james_a",NA,NA,NA
"pw","180","corque",NA,"james_a",NA,NA,NA
"pw","181","dummage",NA,"james_a",NA,NA,NA
"pw","182","éballon",NA,"james_a",NA,NA,NA
"pw","183","troche","tr§S","james_a",NA,"vad",0
"pw","184","glabe",NA,"james_a",NA,NA,NA
"pw","185","batiller",NA,"james_a",NA,NA,NA
"pw","186","truche",NA,"james_a",NA,NA,NA
"pw","187","ovile",NA,"james_a",NA,NA,NA
"pw","188","proc",NA,"james_a",NA,NA,NA
"pw","189","scolle",NA,"james_a",NA,NA,NA
"pw","190","fotre","futr","james_a",NA,"vad",1
"pw","191","pulbic",NA,"james_a",NA,NA,NA
"pw","192","gaise",NA,"james_a",NA,NA,NA
"pw","193","reprati",NA,"james_a",NA,NA,NA
"pw","194","mantou",NA,"james_a",NA,NA,NA
"pw","195","quafilie",NA,"james_a",NA,NA,NA
"pw","196","socrier","socre","james_a",NA,"vom",0
"pw","197","moigre",NA,"james_a",NA,NA,NA
"pw","198","ibole",NA,"james_a",NA,NA,NA
"pw","199","virtail","virtia","james_a",NA,"vvlp_com/rneg",0
"pw","200","miatre","matr","james_a",NA,"vom",0
"pw","201","rabio",NA,"james_a",NA,NA,NA
